Mean-annotation-num	label
10.5728833582	prediction_right
7.40558935243	prediction_right
23.9437489778	prediction_right
10.7817239444	prediction_right
20.4512291905	prediction_right
85.9459784431	prediction_right
184.069002515	prediction_right
32.6076601597	prediction_right
31.8809940574	prediction_right
91.7484854169	prediction_right
9.12621495692	prediction_right
19.8199941496	prediction_right
25.0817233231	prediction_right
33.0085476217	prediction_right
11.6235386925	prediction_right
7.7983682825	prediction_right
12.269748303	prediction_right
11.9788240962	prediction_right
16.1685581997	prediction_right
11.2813691282	prediction_right
10.1508013647	prediction_right
9.27135732628	prediction_right
31.0315662441	prediction_right
23.7762564394	prediction_right
78.7066663917	prediction_right
10.796503261	prediction_right
49.6463886043	prediction_right
81.5418563583	prediction_right
153.926929095	prediction_right
11.9677725654	prediction_right
15.2127382187	prediction_right
96.5992959891	prediction_right
19.0932423141	prediction_right
24.1820065432	prediction_right
3.23919361062	prediction_right
42.9313280493	prediction_right
123.728443021	prediction_right
12.8168025001	prediction_right
50.6335661702	prediction_right
22.0384426906	prediction_right
192.876404207	prediction_right
16.9725754754	prediction_right
11.9930979644	prediction_right
9.87515169595	prediction_right
9.16151931594	prediction_right
15.5090311974	prediction_right
9.09167448092	prediction_right
152.924426091	prediction_right
130.643742343	prediction_right
174.269753228	prediction_right
10.9646875087	prediction_right
64.8176066542	prediction_right
69.831913485	prediction_right
155.268121667	prediction_right
4.54592729316	prediction_right
41.1045599443	prediction_right
102.411724417	prediction_right
15.220117324	prediction_right
7.86253983075	prediction_right
42.1792993578	prediction_right
172.102965484	prediction_right
13.1614732833	prediction_right
9.98564992853	prediction_right
184.332677531	prediction_right
131.718222928	prediction_right
9.21911373654	prediction_right
14.6186750191	prediction_right
10.7846390148	prediction_right
139.080865892	prediction_right
239.971417659	prediction_right
15.2784986418	prediction_right
76.5612401003	prediction_right
23.4594717789	prediction_right
204.686115773	prediction_right
74.7536490322	prediction_right
12.1538752658	prediction_right
7.40558935243	prediction_right
7.99375453885	prediction_right
15.0287914431	prediction_right
9.72227667745	prediction_right
9.45848532457	prediction_right
12.9910075142	prediction_right
196.633365013	prediction_right
10.1491055199	prediction_right
37.4216769861	prediction_right
11.5283923719	prediction_right
27.3181612146	prediction_right
26.1931906897	prediction_right
165.90114222	prediction_right
181.233616917	prediction_right
19.4089225339	prediction_right
44.0810857097	prediction_right
13.5136371826	prediction_right
